room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7708436,236790,Private room,,Jamaica Plain,24,5.0,2,1.0,85.0,1.0,42.309838,-71.107524,2016-08-19 10:56:44.396725
14282764,651876,Entire home/apt,,North End,3,4.0,4,1.0,149.0,2.0,42.36728,-71.05513,2016-08-19 10:56:02.978726
9809914,21184200,Entire home/apt,,Back Bay,18,4.5,7,1.0,105.0,3.0,42.34935,-71.089687,2016-08-19 10:55:34.917707
11455804,18202088,Entire home/apt,,East Boston,4,5.0,2,0.0,207.0,2.0,42.367726,-71.039803,2016-08-19 10:55:23.230225
4518756,10478250,Entire home/apt,,Bay Village,19,4.5,4,1.0,165.0,1.0,42.349301,-71.06898,2016-08-19 10:55:20.211107
990668,1651480,Private room,,South End,95,5.0,2,1.0,157.0,3.0,42.341457,-71.076406,2016-08-19 10:54:49.453671
4573388,5578043,Entire home/apt,,North End,44,4.5,4,2.0,139.0,1.0,42.363812,-71.053423,2016-08-19 10:54:44.948029
2776143,324630,Entire home/apt,,Beacon Hill,235,4.0,3,0.0,99.0,,42.360873,-71.066672,2016-08-19 10:54:22.113679
2183058,11132080,Entire home/apt,,North End,71,5.0,4,1.0,175.0,4.0,42.364293,-71.054521,2016-08-19 10:54:19.239017
9825415,27121083,Private room,,Bay Village,8,4.5,2,1.0,90.0,1.0,42.348978,-71.067825,2016-08-19 10:54:05.270926
11987762,30283594,Entire home/apt,,Fenway,1,,5,2.0,199.0,3.0,42.34471,-71.097772,2016-08-19 10:54:02.475535
7920759,41766550,Entire home/apt,,Beacon Hill,3,5.0,4,2.0,300.0,2.0,42.358346,-71.066928,2016-08-19 10:53:17.749189
1066767,5291968,Entire home/apt,,East Boston,17,4.5,6,2.0,275.0,2.0,42.383685,-71.038081,2016-08-19 10:53:08.977641
14468407,21599409,Private room,,Fenway,1,,2,1.0,90.0,1.0,42.34241,-71.0867,2016-08-19 10:53:04.346797
3075044,2572247,Private room,,Roslindale,36,4.5,2,1.0,65.0,2.0,42.286241,-71.134374,2016-08-19 10:52:53.744403
5593939,11159801,Entire home/apt,,Allston,68,5.0,4,1.0,100.0,1.0,42.34923,-71.1299,2016-08-19 10:52:34.697785
12073279,59499999,Private room,,Brighton,1,,1,1.0,39.0,10.0,42.348576,-71.140946,2016-08-19 10:52:32.528931
14153636,26956083,Private room,,Allston,3,5.0,2,1.0,79.0,,42.360933,-71.125488,2016-08-19 10:52:18.578041
7649517,12243051,Entire home/apt,,South End,19,4.5,4,1.0,189.0,3.0,42.345767,-71.063189,2016-08-19 10:52:04.301949
6214710,27608437,Entire home/apt,,Back Bay,20,5.0,1,0.0,135.0,3.0,42.352521,-71.080558,2016-08-19 10:51:50.463664
13685228,12243051,Entire home/apt,,Allston,0,,2,1.0,149.0,3.0,42.349886,-71.130857,2016-08-19 10:51:43.734203
6436334,25205247,Private room,,East Boston,29,4.5,2,1.0,150.0,1.0,42.364609,-71.029498,2016-08-19 10:51:06.413049
8170181,26303242,Entire home/apt,,Beacon Hill,21,4.5,3,1.0,200.0,2.0,42.359362,-71.068419,2016-08-19 10:51:01.823186
10056496,51354463,Entire home/apt,,East Boston,28,4.0,8,4.0,250.0,2.0,42.389531,-71.005857,2016-08-19 10:50:58.476487
13521713,16650364,Entire home/apt,,Mission Hill,5,4.5,3,1.0,240.0,1.0,42.334081,-71.103776,2016-08-19 10:50:55.845026
12020004,42018686,Entire home/apt,,Dorchester,4,4.0,6,2.0,144.0,2.0,42.297712,-71.076238,2016-08-19 10:50:50.759458
2884903,14743729,Private room,,Jamaica Plain,6,4.5,2,1.0,70.0,1.0,42.305577,-71.113676,2016-08-19 10:50:47.962375
57800,68870,Private room,,East Boston,192,4.5,1,1.0,70.0,1.0,42.383021,-71.000332,2016-08-19 10:50:44.676920
4935269,2229363,Private room,,Downtown,6,5.0,4,1.0,200.0,3.0,42.358568,-71.053297,2016-08-19 10:50:42.024580
11677211,47928161,Entire home/apt,,Fenway,0,,4,1.0,200.0,1.0,42.342565,-71.096614,2016-08-19 10:50:39.041936
13218392,3041265,Entire home/apt,,Back Bay,3,4.5,2,0.0,145.0,2.0,42.34388,-71.083995,2016-08-19 10:50:19.088007
8981656,46926631,Private room,,Jamaica Plain,20,5.0,2,1.0,75.0,1.0,42.313737,-71.116337,2016-08-19 10:49:30.318977
8055839,39621923,Entire home/apt,,South Boston,5,4.5,4,2.0,200.0,2.0,42.336509,-71.055136,2016-08-19 10:49:26.380775
47722,25188,Private room,,Back Bay,0,,2,1.0,479.0,2.0,42.345991,-71.079859,2016-08-19 10:49:17.174406
5801643,30099169,Private room,,Jamaica Plain,30,4.0,2,1.0,46.0,2.0,42.290503,-71.116422,2016-08-19 10:48:52.605930
9390951,37344176,Private room,,East Boston,1,,2,1.0,125.0,2.0,42.36671,-71.037126,2016-08-19 10:48:50.577337
13300621,21184200,Entire home/apt,,Beacon Hill,3,4.5,6,2.0,250.0,1.0,42.358517,-71.07071,2016-08-19 10:48:47.706815
14272646,52187617,Private room,,Mattapan,0,,1,1.0,40.0,1.0,42.284575,-71.095319,2016-08-19 10:47:59.217881
12726343,58930331,Entire home/apt,,Beacon Hill,1,,2,0.0,184.0,2.0,42.35902,-71.065697,2016-08-19 10:47:55.700378
1161210,3887707,Private room,,West Roxbury,162,4.5,4,1.0,60.0,1.0,42.271761,-71.167592,2016-08-19 10:47:26.866811
8335838,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.344883,-71.101397,2016-08-19 10:46:54.147042
1197857,1444340,Entire home/apt,,Roxbury,62,4.5,4,1.0,167.0,2.0,42.338524,-71.079846,2016-08-19 10:46:45.859485
14461498,20264805,Entire home/apt,,North End,0,,3,0.0,150.0,2.0,42.367326,-71.05478,2016-08-19 10:46:43.018071
8882195,12243051,Entire home/apt,,Allston,10,4.5,2,1.0,159.0,3.0,42.348511,-71.132824,2016-08-19 10:46:32.027237
5026613,20060949,Private room,,South Boston,55,5.0,2,1.0,105.0,1.0,42.337503,-71.047781,2016-08-19 10:46:18.920937
2698996,13812113,Private room,,Jamaica Plain,131,5.0,2,1.0,75.0,2.0,42.31568,-71.115201,2016-08-19 10:45:48.889332
5768819,22348222,Entire home/apt,,South End,3,4.5,2,0.0,155.0,7.0,42.344186,-71.076085,2016-08-19 10:45:45.244690
6072693,17407425,Entire home/apt,,Fenway,14,5.0,2,1.0,199.0,2.0,42.346341,-71.090051,2016-08-19 10:45:38.557846
8481291,8167936,Private room,,Jamaica Plain,4,5.0,2,1.0,69.0,2.0,42.312653,-71.099723,2016-08-19 10:45:22.692336
8566407,21747122,Private room,,Dorchester,42,5.0,2,1.0,115.0,,42.311729,-71.06103,2016-08-19 10:45:04.294695
10053235,30283594,Entire home/apt,,South Boston Waterfront,0,,3,1.0,169.0,3.0,42.352919,-71.048031,2016-08-19 10:44:54.333528
12436115,5618949,Entire home/apt,,East Boston,7,2.5,4,1.0,135.0,,42.363926,-71.030339,2016-08-19 10:44:23.556560
13616396,30128383,Private room,,Roxbury,9,4.5,2,1.0,115.0,1.0,42.337799,-71.082683,2016-08-19 10:44:11.671837
8563141,43959997,Entire home/apt,,Downtown,31,4.5,4,2.0,285.0,2.0,42.356346,-71.061379,2016-08-19 10:44:09.343420
14353399,69641236,Private room,,Fenway,5,5.0,2,1.0,100.0,2.0,42.345102,-71.100676,2016-08-19 10:43:50.045310
5717528,7394101,Private room,,Jamaica Plain,7,4.5,1,1.0,110.0,1.0,42.316905,-71.105195,2016-08-19 10:43:40.922664
7205210,37726868,Entire home/apt,,South End,11,5.0,2,1.0,200.0,1.0,42.340537,-71.071749,2016-08-19 10:43:28.275415
8761060,45942466,Private room,,Mattapan,0,,3,1.0,100.0,1.0,42.276161,-71.075306,2016-08-19 10:43:24.524195
6974627,1299837,Entire home/apt,,North End,6,5.0,3,1.0,165.0,3.0,42.364884,-71.054495,2016-08-19 10:43:21.495665
6119918,546854,Entire home/apt,,Brighton,48,4.5,4,1.0,103.0,2.0,42.345057,-71.137535,2016-08-19 10:43:17.974199
6790961,30283594,Entire home/apt,,Fenway,1,,5,2.0,199.0,3.0,42.344572,-71.099808,2016-08-19 10:43:10.119172
7840797,4962900,Entire home/apt,,Back Bay,7,4.5,7,3.0,218.0,,42.346044,-71.080175,2016-08-19 10:43:02.044062
12463555,67325902,Entire home/apt,,Jamaica Plain,6,5.0,4,2.0,145.0,2.0,42.306834,-71.113312,2016-08-19 10:42:43.232710
5885130,29855553,Entire home/apt,,South End,9,5.0,2,1.0,295.0,5.0,42.339965,-71.075142,2016-08-19 10:42:37.990114
13397390,1187228,Entire home/apt,,Bay Village,1,,4,2.0,500.0,2.0,42.349532,-71.069442,2016-08-19 10:42:23.435510
7741566,26956083,Private room,,Brighton,19,5.0,2,1.0,79.0,2.0,42.359035,-71.141673,2016-08-19 10:42:16.455798
12593225,16186589,Private room,,Dorchester,0,,1,1.0,31.0,10.0,42.284457,-71.074195,2016-08-19 10:42:13.931734
891953,3137257,Entire home/apt,,Downtown,10,4.0,3,1.0,175.0,3.0,42.361357,-71.055673,2016-08-19 10:41:49.857860
13378923,75997654,Entire home/apt,,South End,3,5.0,2,0.0,160.0,2.0,42.343862,-71.074197,2016-08-19 10:41:29.486538
4874201,25064382,Private room,,Charlestown,5,4.0,2,1.0,39.0,4.0,42.382698,-71.078803,2016-08-19 10:41:14.560719
2843596,3351569,Private room,,South Boston,78,5.0,1,1.0,103.0,1.0,42.334096,-71.028288,2016-08-19 10:41:00.309316
11579622,59127419,Private room,,East Boston,34,4.5,2,1.0,85.0,1.0,42.368105,-71.036262,2016-08-19 10:40:46.167585
13830152,21745230,Private room,,Charlestown,1,,2,1.0,80.0,1.0,42.383907,-71.078786,2016-08-19 10:27:16.957795
12826145,35738512,Private room,,North End,0,,2,1.0,159.0,1.0,42.364656,-71.052867,2016-08-19 10:26:29.245080
10542140,54361238,Entire home/apt,,Back Bay,24,5.0,4,2.0,350.0,3.0,42.34887,-71.084604,2016-08-19 10:25:40.953339
2412715,6201198,Entire home/apt,,South Boston,2,,4,2.0,500.0,4.0,42.337949,-71.041942,2016-08-19 10:24:57.891598
1067184,848706,Private room,,Jamaica Plain,52,5.0,2,1.0,95.0,2.0,42.306333,-71.119025,2016-08-19 10:24:54.223580
13188046,21094197,Entire home/apt,,South Boston,9,5.0,3,1.0,189.0,2.0,42.332247,-71.038656,2016-08-19 10:24:16.989999
13942577,48535803,Entire home/apt,,Jamaica Plain,0,,2,2.0,105.0,2.0,42.324463,-71.110829,2016-08-19 10:24:14.821409
14146283,41967395,Private room,,Allston,0,,2,1.0,35.0,1.0,42.353125,-71.131646,2016-08-19 10:22:20.281041
14137262,66654235,Private room,,Mission Hill,5,5.0,1,1.0,80.0,1.0,42.328053,-71.107666,2016-08-19 10:22:10.873922
228883,25188,Entire home/apt,,Fenway,4,4.5,5,2.0,349.0,3.0,42.343624,-71.097928,2016-08-19 10:22:04.808889
14485048,30283594,Entire home/apt,,Fenway,0,,3,1.0,299.0,10.0,42.344727,-71.099812,2016-08-19 10:21:25.667809
447826,2053557,Private room,,Jamaica Plain,194,5.0,2,1.0,71.0,3.0,42.317134,-71.10966,2016-08-19 10:20:59.805656
4190704,11272292,Entire home/apt,,Downtown,79,4.0,3,0.0,190.0,1.0,42.355243,-71.061206,2016-08-19 10:20:15.925301
10131503,30283594,Entire home/apt,,Mission Hill,0,,5,2.0,199.0,3.0,42.334833,-71.101467,2016-08-19 10:19:26.187584
14474114,89230454,Private room,,Jamaica Plain,0,,2,1.0,80.0,2.0,42.293668,-71.117894,2016-08-19 10:19:09.843580
3977877,14993032,Entire home/apt,,Jamaica Plain,3,4.5,2,1.0,110.0,1.0,42.317626,-71.108654,2016-08-19 10:18:57.776276
6425405,33386421,Entire home/apt,,Fenway,3,4.0,4,0.0,195.0,3.0,42.341911,-71.102304,2016-08-19 10:18:45.448136
6844012,30283594,Entire home/apt,,Fenway,1,,5,2.0,199.0,3.0,42.343753,-71.100353,2016-08-19 10:18:39.539871
6080461,28662210,Entire home/apt,,Roxbury,13,5.0,4,0.0,170.0,3.0,42.330318,-71.094055,2016-08-19 10:18:00.312053
5868798,30473016,Entire home/apt,,South Boston,0,,4,2.0,225.0,1.0,42.334166,-71.029515,2016-08-19 10:17:54.547154
5904732,987917,Private room,,Jamaica Plain,9,4.5,2,1.0,70.0,1.0,42.314065,-71.099055,2016-08-19 10:17:49.879949
10551095,45174380,Private room,,Fenway,6,4.0,1,1.0,105.0,1.0,42.348504,-71.095524,2016-08-19 10:17:46.372421
5871900,30489899,Private room,,Allston,2,,1,1.0,67.0,1.0,42.35502,-71.137018,2016-08-19 10:17:23.874192
6261296,7614614,Private room,,West Roxbury,57,5.0,2,1.0,70.0,2.0,42.290185,-71.156375,2016-08-19 10:17:20.024617
14600806,90589959,Entire home/apt,,North End,0,,6,2.0,177.0,5.0,42.364866,-71.055395,2016-08-19 10:17:01.315566
14311775,86183437,Private room,,Fenway,3,5.0,2,1.0,84.0,1.0,42.344971,-71.103853,2016-08-19 10:16:57.043891
9415687,4071493,Entire home/apt,,Dorchester,11,5.0,2,1.0,200.0,2.0,42.289797,-71.067582,2016-08-19 10:16:48.517139
8815257,6103953,Entire home/apt,,South End,27,4.5,6,2.0,177.0,,42.344373,-71.064577,2016-08-19 10:16:44.545203
13391054,2205295,Entire home/apt,,Allston,4,4.5,2,1.0,100.0,2.0,42.351688,-71.13384,2016-08-19 10:16:34.389206
36885,159160,Entire home/apt,,Fenway,125,5.0,2,1.0,155.0,5.0,42.346335,-71.088323,2016-08-19 10:16:31.164290
8265182,43544288,Private room,,West Roxbury,17,5.0,5,1.0,55.0,1.0,42.273911,-71.167617,2016-08-19 10:16:25.475436
13591607,54952385,Private room,,Back Bay,21,5.0,2,1.0,109.0,2.0,42.343826,-71.08261,2016-08-19 10:16:01.303840
11760822,50437930,Entire home/apt,,Brighton,16,4.5,4,1.0,140.0,2.0,42.340296,-71.150788,2016-08-19 10:14:45.430423
14322546,1112168,Entire home/apt,,Brighton,0,,6,0.0,130.0,1.0,42.345553,-71.136607,2016-08-19 10:14:14.289750
11826815,18807469,Private room,,Jamaica Plain,5,5.0,2,1.0,88.0,2.0,42.299563,-71.112839,2016-08-19 10:14:03.053264
14497882,22541573,Entire home/apt,,Back Bay,0,,2,1.0,232.0,10.0,42.346002,-71.078071,2016-08-19 10:12:18.814444
4837719,24898836,Entire home/apt,,Beacon Hill,4,5.0,2,0.0,102.0,3.0,42.358763,-71.066648,2016-08-19 10:12:14.488523
5726250,29688938,Entire home/apt,,Charlestown,17,5.0,6,4.0,475.0,2.0,42.379946,-71.062233,2016-08-19 10:12:01.950454
798957,1651480,Entire home/apt,,South End,189,5.0,4,2.0,306.0,1.0,42.341213,-71.075711,2016-08-19 10:11:50.206444
12699603,69028974,Entire home/apt,,East Boston,2,,4,2.0,225.0,2.0,42.38366,-71.000261,2016-08-19 10:11:44.373351
12972176,55048606,Entire home/apt,,South End,2,,2,1.0,129.0,1.0,42.338009,-71.073129,2016-08-19 10:11:27.828723
2043261,10478250,Entire home/apt,,North End,15,4.0,3,1.0,135.0,1.0,42.365732,-71.053001,2016-08-19 10:11:12.325560
14402688,88543034,Private room,,Brighton,0,,2,1.0,55.0,1.0,42.34549,-71.140814,2016-08-19 10:11:09.159856
9301075,9241244,Private room,,West Roxbury,13,5.0,2,1.0,50.0,1.0,42.277378,-71.143571,2016-08-19 10:11:06.005744
6939759,26413047,Entire home/apt,,North End,3,5.0,4,2.0,200.0,2.0,42.361883,-71.052963,2016-08-19 10:10:49.965484
8584081,45177323,Private room,,Fenway,13,4.0,2,1.0,90.0,1.0,42.346108,-71.095174,2016-08-19 10:10:35.158160
1059604,5291968,Entire home/apt,,East Boston,26,4.0,6,2.0,275.0,2.0,42.381495,-71.038706,2016-08-19 10:10:17.496134
91588,494453,Private room,,Dorchester,5,4.5,2,1.0,85.0,1.0,42.31358,-71.046968,2016-08-19 10:09:46.765629
9723217,35423230,Private room,,Brighton,1,,1,1.0,45.0,1.0,42.355408,-71.138754,2016-08-19 10:09:44.345118
2473997,3875741,Private room,,Roxbury,31,4.5,5,1.0,79.0,2.0,42.327535,-71.082954,2016-08-19 10:09:37.366676
713627,3581975,Entire home/apt,,Jamaica Plain,1,,2,1.0,135.0,5.0,42.309574,-71.106292,2016-08-19 10:09:27.271195
9577988,557469,Entire home/apt,,Jamaica Plain,23,5.0,6,2.0,99.0,3.0,42.322431,-71.113266,2016-08-19 10:09:17.237356
11948017,1426567,Shared room,,Roxbury,0,,2,1.0,99.0,1.0,42.297116,-71.092483,2016-08-19 10:09:07.800998
4483906,23209495,Private room,,Mattapan,0,,5,1.0,105.0,3.0,42.277243,-71.083593,2016-08-19 10:09:00.513010
13746896,73215924,Entire home/apt,,South Boston Waterfront,5,5.0,4,1.0,199.0,2.0,42.350431,-71.050934,2016-08-19 10:08:22.803797
6523777,34118474,Private room,,Dorchester,49,4.5,2,1.0,70.0,1.0,42.315444,-71.054604,2016-08-19 10:08:17.561315
8473851,44625108,Private room,,Roslindale,14,5.0,2,1.0,50.0,2.0,42.27493,-71.130628,2016-08-19 10:08:05.117565
14041036,72888191,Entire home/apt,,Back Bay,0,,3,0.0,160.0,1.0,42.343141,-71.081569,2016-08-19 10:08:01.670898
11917812,62705983,Private room,,Jamaica Plain,0,,1,1.0,100.0,1.0,42.324492,-71.107751,2016-08-19 10:07:08.287163
11494020,60344161,Entire home/apt,,Brighton,7,5.0,2,0.0,89.0,5.0,42.347019,-71.146483,2016-08-19 10:07:03.010794
11696314,62153968,Private room,,Jamaica Plain,1,,1,1.0,60.0,1.0,42.310522,-71.115141,2016-08-19 10:06:55.681568
13375092,7198154,Private room,,Brighton,7,5.0,2,1.0,85.0,1.0,42.338797,-71.147976,2016-08-19 10:06:52.934153
13490438,50646598,Private room,,Brighton,2,,1,1.0,55.0,1.0,42.356617,-71.138476,2016-08-19 10:06:43.157403
6742905,324630,Entire home/apt,,Beacon Hill,120,3.5,2,0.0,99.0,,42.361087,-71.06532,2016-08-19 10:06:32.541605
9698226,2574884,Private room,,East Boston,36,5.0,2,1.0,120.0,1.0,42.386623,-71.007399,2016-08-19 10:06:29.914923
11924459,46702413,Private room,,North End,37,5.0,2,1.0,110.0,2.0,42.36666,-71.053156,2016-08-19 10:06:12.251251
13874533,45993690,Entire home/apt,,East Boston,4,4.5,2,1.0,109.0,2.0,42.375659,-71.032661,2016-08-19 10:05:52.722769
322593,1651480,Entire home/apt,,South End,189,4.5,2,1.0,183.0,2.0,42.343488,-71.076802,2016-08-19 10:05:26.904389
13015832,18202088,Entire home/apt,,Back Bay,3,4.5,4,2.0,257.0,2.0,42.345222,-71.079599,2016-08-19 10:05:13.750425
14522631,70833557,Entire home/apt,,South End,0,,4,1.0,139.0,1.0,42.339143,-71.07979,2016-08-19 10:04:28.985578
14420680,4962900,Entire home/apt,,Chinatown,0,,7,3.0,119.0,2.0,42.3508,-71.061429,2016-08-19 10:04:03.185167
11649321,47664830,Entire home/apt,,South Boston Waterfront,2,,4,1.0,250.0,1.0,42.34866,-71.039906,2016-08-19 11:34:39.651320
1252289,1462158,Private room,,South End,77,5.0,2,1.0,99.0,3.0,42.335336,-71.074257,2016-08-19 11:33:32.321383
7728508,12243051,Entire home/apt,,Back Bay,19,4.5,2,0.0,199.0,3.0,42.348924,-71.081273,2016-08-19 11:32:41.219737
8163273,30283594,Entire home/apt,,Fenway,1,,5,2.0,299.0,3.0,42.344756,-71.100621,2016-08-19 11:32:20.681343
6574771,16881770,Private room,,Dorchester,22,5.0,1,1.0,45.0,3.0,42.323962,-71.058513,2016-08-19 11:32:03.345684
2658094,5578043,Entire home/apt,,North End,68,4.5,6,2.0,179.0,1.0,42.366658,-71.051928,2016-08-19 11:31:46.253145
14230103,22541573,Entire home/apt,,Fenway,0,,2,1.0,216.0,3.0,42.344121,-71.087237,2016-08-19 11:31:42.196065
2754149,14050476,Private room,,Mission Hill,49,5.0,2,1.0,65.0,2.0,42.327396,-71.105083,2016-08-19 11:31:38.815704
29155,25188,Entire home/apt,,Back Bay,31,4.5,6,3.0,451.0,3.0,42.354328,-71.073521,2016-08-19 11:31:21.128108
8626752,9492322,Private room,,Brighton,0,,2,1.0,65.0,2.0,42.350565,-71.162483,2016-08-19 11:30:14.625034
12143408,19035416,Entire home/apt,,Beacon Hill,4,5.0,2,1.0,220.0,2.0,42.35767,-71.069026,2016-08-19 11:29:37.522541
13684251,12243051,Entire home/apt,,Allston,0,,3,2.0,139.0,3.0,42.349191,-71.129446,2016-08-19 11:29:23.013246
1365335,1172878,Entire home/apt,,South End,9,5.0,3,1.0,160.0,4.0,42.339827,-71.074195,2016-08-19 11:28:38.141869
13652844,20415645,Entire home/apt,,Fenway,7,4.5,4,2.0,180.0,2.0,42.341141,-71.089805,2016-08-19 11:28:09.555346
12752020,41100756,Entire home/apt,,Downtown,1,,3,0.0,240.0,2.0,42.364433,-71.06039,2016-08-19 11:28:04.072175
3371091,1922657,Private room,,Jamaica Plain,13,5.0,4,1.0,125.0,1.0,42.318743,-71.115997,2016-08-19 11:27:57.867878
9844242,50688211,Entire home/apt,,Beacon Hill,8,5.0,2,1.0,103.0,2.0,42.360857,-71.065944,2016-08-19 11:27:44.332601
14197372,86111297,Private room,,Allston,0,,1,1.0,53.0,2.0,42.347781,-71.135138,2016-08-19 11:27:31.610213
12515067,3073029,Entire home/apt,,South Boston,5,4.5,2,1.0,190.0,3.0,42.336937,-71.050703,2016-08-19 11:27:09.185686
705919,508268,Entire home/apt,,South End,30,5.0,3,1.0,199.0,3.0,42.343129,-71.081141,2016-08-19 11:27:01.757650
