room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10033715,30283594,Entire home/apt,,Fenway,1,,5,2.0,369.0,3.0,42.343733,-71.099323,2016-10-18 22:14:18.765231
7244031,22052842,Entire home/apt,,Beacon Hill,6,5.0,3,1.0,125.0,3.0,42.360026,-71.064847,2016-10-18 22:14:13.669356
5661246,12211716,Entire home/apt,,Allston,42,4.5,2,0.0,120.0,1.0,42.349672,-71.131144,2016-10-18 22:14:07.603757
11940785,25470887,Entire home/apt,,Bay Village,2,,2,1.0,139.0,2.0,42.348237,-71.068517,2016-10-18 22:13:56.691705
9663423,22543302,Entire home/apt,,South End,6,5.0,3,1.0,115.0,4.0,42.342986,-71.0703,2016-10-18 22:13:52.254498
2278704,11631886,Private room,,Mattapan,87,4.5,2,1.0,69.0,1.0,42.281923,-71.095144,2016-10-18 22:13:12.855259
12049787,32532791,Entire home/apt,,South End,9,4.0,2,0.0,170.0,,42.344998,-71.072539,2016-10-18 22:13:05.903753
1887507,970787,Private room,,South Boston,42,4.5,2,1.0,100.0,2.0,42.340656,-71.051166,2016-10-18 22:12:49.364853
4350995,22302321,Entire home/apt,,North End,8,5.0,2,1.0,250.0,2.0,42.365658,-71.055882,2016-10-18 22:12:05.233950
9698226,2574884,Private room,,East Boston,49,5.0,2,1.0,120.0,1.0,42.386623,-71.007399,2016-10-18 22:11:30.567335
1327725,7205617,Entire home/apt,,Brighton,140,4.5,4,2.0,147.0,3.0,42.345668,-71.139219,2016-10-18 22:11:27.001672
4580825,5578043,Entire home/apt,,North End,57,4.5,4,2.0,129.0,1.0,42.363218,-71.051448,2016-10-18 22:11:05.197317
8587030,45192503,Private room,,Dorchester,37,5.0,2,1.0,150.0,2.0,42.316277,-71.060083,2016-10-18 22:10:56.663713
13391640,6032648,Entire home/apt,,Back Bay,12,4.5,2,0.0,200.0,2.0,42.355024,-71.075234,2016-10-18 22:09:57.805512
15471042,66533138,Entire home/apt,,North End,0,,2,1.0,149.0,1.0,42.363611,-71.056799,2016-10-18 22:07:42.410894
13800505,81152656,Private room,,North End,19,4.0,2,1.0,150.0,1.0,42.361022,-71.052768,2016-10-18 22:07:16.463638
1167221,6391436,Private room,,Jamaica Plain,102,5.0,3,1.0,93.0,3.0,42.307768,-71.116258,2016-10-18 22:06:28.070768
11624428,61571632,Entire home/apt,,North End,6,5.0,4,1.0,300.0,3.0,42.363032,-71.050888,2016-10-18 22:06:22.832112
15010440,82376270,Private room,,Allston,7,4.5,2,1.0,98.0,,42.352427,-71.133803,2016-10-18 22:05:19.441639
9676551,22249835,Private room,,Jamaica Plain,95,5.0,2,1.0,76.0,2.0,42.316149,-71.105036,2016-10-18 22:04:54.948089
13573506,78285098,Entire home/apt,,North End,0,,2,1.0,559.0,2.0,42.36574,-71.055415,2016-10-18 22:04:51.521805
4698367,2935501,Entire home/apt,,West Roxbury,66,5.0,4,2.0,100.0,2.0,42.277956,-71.161808,2016-10-18 22:03:16.548691
15288004,95259405,Private room,,South End,0,,1,1.0,199.0,1.0,42.340598,-71.074646,2016-10-18 22:03:00.169245
4065322,17763937,Private room,,Jamaica Plain,25,4.5,2,1.0,84.0,1.0,42.309063,-71.114354,2016-10-18 22:02:43.149965
15166002,46223055,Entire home/apt,,Mission Hill,2,,2,1.0,85.0,1.0,42.332534,-71.101111,2016-10-18 22:02:37.903291
4255538,11279983,Entire home/apt,,Chinatown,11,5.0,4,1.0,287.0,2.0,42.347099,-71.062698,2016-10-18 22:01:51.305212
6323935,31804748,Entire home/apt,,Back Bay,93,5.0,2,1.0,185.0,1.0,42.344028,-71.08292,2016-10-18 22:01:17.946102
14216000,22541573,Entire home/apt,,West End,1,,2,1.0,159.0,7.0,42.362619,-71.065908,2016-10-18 22:00:55.092139
15007483,63218173,Private room,,Allston,8,4.0,2,1.0,79.0,1.0,42.358192,-71.137159,2016-10-18 22:00:40.449738
8327907,23955944,Entire home/apt,,Downtown,6,5.0,2,1.0,399.0,3.0,42.361993,-71.050523,2016-10-18 22:00:29.432268
14871908,46343377,Private room,,Jamaica Plain,3,4.0,2,1.0,54.0,1.0,42.303625,-71.105512,2016-10-18 21:59:52.328512
12812461,38818333,Entire home/apt,,South End,9,5.0,2,1.0,225.0,1.0,42.336595,-71.076031,2016-10-18 21:58:20.818323
12699603,69028974,Entire home/apt,,East Boston,2,,4,2.0,225.0,2.0,42.38366,-71.000261,2016-10-18 21:58:09.935723
15038991,45835636,Entire home/apt,,Downtown,0,,3,1.0,325.0,5.0,42.35795,-71.054956,2016-10-18 21:57:53.915780
15163837,581208,Private room,,Roxbury,3,5.0,2,1.0,165.0,1.0,42.334485,-71.074953,2016-10-18 21:57:32.264172
6764572,35411494,Private room,,Jamaica Plain,65,4.5,2,1.0,89.0,1.0,42.318578,-71.106278,2016-10-18 21:57:18.162504
1374466,255183,Private room,,Roxbury,26,5.0,1,1.0,85.0,3.0,42.32642,-71.090133,2016-10-18 21:56:25.712329
15134904,94711633,Entire home/apt,,Brighton,2,,6,2.0,165.0,7.0,42.3421,-71.145379,2016-10-18 21:56:09.245983
14647962,16758066,Entire home/apt,,Dorchester,7,4.5,5,2.0,185.0,2.0,42.293657,-71.068198,2016-10-18 21:54:57.236540
3901439,8139434,Private room,,Allston,67,4.5,2,1.0,67.0,1.0,42.349892,-71.142566,2016-10-18 21:54:22.016475
14842237,92878185,Entire home/apt,,South Boston,2,,4,2.0,225.0,1.0,42.339991,-71.050889,2016-10-18 21:54:07.850321
1936861,10021116,Private room,,Roslindale,148,5.0,1,1.0,60.0,1.0,42.289972,-71.136146,2016-10-18 21:53:58.446730
6965516,31175333,Private room,,Dorchester,2,,1,1.0,73.0,,42.289483,-71.059393,2016-10-18 21:53:17.899755
4565470,9419684,Entire home/apt,,Fenway,3,4.5,5,2.0,279.0,3.0,42.344724,-71.100097,2016-10-18 21:53:06.334835
4759640,24559114,Entire home/apt,,Downtown,1,,2,0.0,200.0,1.0,42.364026,-71.059493,2016-10-18 21:52:53.786126
12426977,1399007,Entire home/apt,,South End,23,5.0,2,0.0,120.0,3.0,42.336348,-71.076656,2016-10-18 21:52:15.997917
2000797,9898255,Private room,,Dorchester,65,4.5,2,1.0,70.0,2.0,42.314895,-71.061194,2016-10-18 21:51:50.737454
14255219,66377071,Private room,,East Boston,34,5.0,1,1.0,45.0,1.0,42.366905,-71.037681,2016-10-18 21:51:44.219382
6017574,31235595,Entire home/apt,,Back Bay,17,5.0,4,2.0,425.0,4.0,42.350477,-71.085779,2016-10-18 21:51:19.151666
4863108,8157833,Private room,,South Boston,101,4.5,2,1.0,122.0,1.0,42.337748,-71.051454,2016-10-18 21:50:30.050777
7287822,17844905,Entire home/apt,,Jamaica Plain,67,5.0,4,1.0,130.0,2.0,42.315274,-71.108462,2016-10-18 21:50:26.779773
1885825,6391436,Private room,,Jamaica Plain,105,5.0,3,1.0,80.0,3.0,42.30968,-71.117597,2016-10-18 21:50:15.092260
6725762,635157,Private room,,Jamaica Plain,14,5.0,2,1.0,85.0,2.0,42.296668,-71.111016,2016-10-18 21:49:47.193186
13951579,73203009,Entire home/apt,,Charlestown,0,,6,2.0,219.0,1.0,42.382265,-71.069993,2016-10-18 21:49:33.514173
15323644,20598985,Private room,,Hyde Park,0,,1,1.0,55.0,1.0,42.265093,-71.109906,2016-10-18 21:49:30.110124
13433317,7772875,Entire home/apt,,East Boston,9,4.0,4,2.0,119.0,2.0,42.381586,-71.029172,2016-10-18 21:49:18.333989
14072256,28820575,Private room,,East Boston,32,4.5,2,1.0,99.0,1.0,42.36948,-71.03626,2016-10-18 21:48:55.816530
14951791,23381725,Entire home/apt,,Brighton,4,5.0,1,1.0,130.0,2.0,42.339746,-71.146757,2016-10-18 21:48:53.131459
14770892,34055750,Entire home/apt,,South End,3,5.0,4,2.0,275.0,2.0,42.343373,-71.069514,2016-10-18 21:47:40.738479
11343485,4020046,Entire home/apt,,Beacon Hill,26,4.5,3,1.0,179.0,3.0,42.360776,-71.064929,2016-10-18 21:47:21.799579
7497047,16052189,Shared room,,Hyde Park,1,,1,1.0,31.0,7.0,42.235942,-71.132465,2016-10-18 21:47:00.067071
3392423,3462813,Private room,,Beacon Hill,92,5.0,2,1.0,115.0,2.0,42.359331,-71.065926,2016-10-18 21:45:58.224384
15018607,94792025,Entire home/apt,,East Boston,12,5.0,4,1.0,100.0,1.0,42.369902,-71.037726,2016-10-18 21:45:53.303855
7845607,38120441,Private room,,Jamaica Plain,9,4.0,1,1.0,55.0,1.0,42.315798,-71.116963,2016-10-18 21:45:44.784674
12051674,5618949,Entire home/apt,,East Boston,17,4.0,5,1.0,129.0,,42.364852,-71.030165,2016-10-18 21:45:40.076689
8366402,44095138,Entire home/apt,,South Boston Waterfront,20,5.0,2,1.0,180.0,1.0,42.343603,-71.042891,2016-10-18 21:45:17.303293
9218312,47935411,Private room,,Roslindale,39,5.0,2,1.0,95.0,2.0,42.289071,-71.128233,2016-10-18 21:45:02.393203
13864196,19008767,Private room,,South Boston,16,4.5,2,1.0,125.0,1.0,42.339353,-71.050352,2016-10-18 21:44:58.264096
14204600,9410008,Entire home/apt,,North End,14,4.5,6,2.0,320.0,,42.367847,-71.053001,2016-10-18 21:44:30.010099
14074739,17887117,Entire home/apt,,Beacon Hill,2,,2,1.0,175.0,2.0,42.360098,-71.067801,2016-10-18 21:43:47.900701
9550398,49456626,Private room,,Hyde Park,0,,2,1.0,40.0,1.0,42.263718,-71.120217,2016-10-18 21:43:38.376303
13225005,68137928,Entire home/apt,,Downtown,11,5.0,3,1.0,258.0,1.0,42.351575,-71.064,2016-10-18 21:43:28.635328
5826159,10428948,Entire home/apt,,South End,3,5.0,2,1.0,195.0,4.0,42.341232,-71.077251,2016-10-18 21:43:20.267306
13528233,35924295,Private room,,Brighton,0,,1,1.0,50.0,7.0,42.344733,-71.139822,2016-10-18 21:43:17.094444
5709298,2006852,Entire home/apt,,Beacon Hill,163,5.0,4,2.0,220.0,1.0,42.359866,-71.067201,2016-10-18 21:42:57.236724
14418593,71393113,Entire home/apt,,Fenway,2,,3,1.0,300.0,3.0,42.346398,-71.088334,2016-10-18 21:42:13.794962
5526487,28662210,Entire home/apt,,Mission Hill,30,5.0,6,3.0,275.0,3.0,42.330851,-71.096554,2016-10-18 21:42:09.876264
7931331,12243051,Entire home/apt,,Allston,28,5.0,6,2.0,269.0,3.0,42.362878,-71.129409,2016-10-18 21:41:41.925462
14615131,42726977,Private room,,Beacon Hill,1,,2,1.0,350.0,2.0,42.357544,-71.072831,2016-10-18 21:41:04.199984
14608495,90512786,Private room,,Fenway,10,4.5,1,1.0,85.0,1.0,42.34685,-71.103373,2016-10-18 21:41:00.851112
14722711,4259723,Entire home/apt,,Back Bay,1,,2,1.0,175.0,3.0,42.343271,-71.083711,2016-10-18 21:40:29.901206
14959214,1264359,Entire home/apt,,Downtown,4,5.0,2,1.0,159.0,2.0,42.363146,-71.063494,2016-10-18 21:40:15.382662
15254807,13856844,Private room,,Brighton,4,4.0,1,1.0,74.0,2.0,42.340888,-71.149275,2016-10-18 21:40:09.582084
10035581,30283594,Entire home/apt,,Fenway,0,,5,2.0,369.0,3.0,42.343729,-71.099008,2016-10-18 21:39:49.118949
8334845,30283594,Entire home/apt,,Fenway,0,,5,2.0,319.0,3.0,42.343016,-71.099856,2016-10-18 21:35:56.091853
