room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12221012,28167413,Entire home/apt,,North End,6,5.0,4,2.0,400.0,2.0,42.363013,-71.051764,2016-09-16 13:23:26.334419
11440702,389733,Entire home/apt,,Downtown,0,,4,1.0,200.0,1.0,42.364999,-71.059704,2016-09-16 13:23:24.330941
13624929,18396057,Private room,,Brighton,4,5.0,3,1.0,227.0,1.0,42.344243,-71.155453,2016-09-16 13:23:13.427453
2915595,14889768,Entire home/apt,,Fenway,47,5.0,2,1.0,299.0,1.0,42.34987,-71.098861,2016-09-16 13:23:06.581242
369880,1683708,Entire home/apt,,North End,16,5.0,4,1.0,140.0,5.0,42.36609,-71.052555,2016-09-16 13:22:58.463283
15010440,82376270,Private room,,Allston,1,,2,1.0,99.0,,42.352427,-71.133803,2016-09-16 13:22:55.930790
12540640,6610984,Shared room,,Allston,5,5.0,2,1.0,58.0,1.0,42.351896,-71.12958,2016-09-16 13:22:54.180172
11767622,6950436,Private room,,South Boston,16,4.5,2,1.0,118.0,1.0,42.330628,-71.053148,2016-09-16 13:22:53.606117
10103725,51849764,Entire home/apt,,South Boston,6,4.5,4,2.0,250.0,1.0,42.33124,-71.041757,2016-09-16 13:22:49.430816
14713259,91548283,Private room,,Back Bay,6,5.0,2,1.0,130.0,2.0,42.349244,-71.077926,2016-09-16 13:22:33.800262
13951039,25281772,Entire home/apt,,South Boston Waterfront,8,5.0,3,0.0,185.0,3.0,42.350187,-71.048784,2016-09-16 13:22:13.622706
9343915,48494513,Private room,,Back Bay,1,,2,1.0,185.0,2.0,42.34547,-71.078812,2016-09-16 13:22:12.457177
14682931,30490577,Private room,,Jamaica Plain,4,5.0,1,1.0,80.0,1.0,42.317955,-71.100204,2016-09-16 13:21:57.246807
6626933,4718853,Private room,,Dorchester,51,4.5,2,1.0,75.0,2.0,42.319179,-71.059928,2016-09-16 13:21:49.971651
7330494,38403389,Entire home/apt,,South Boston,78,5.0,2,1.0,150.0,3.0,42.330625,-71.05558,2016-09-16 13:21:47.552512
2943804,50866,Entire home/apt,,North End,7,4.5,5,2.0,190.0,2.0,42.363978,-71.049535,2016-09-16 13:21:37.067603
7721323,6468409,Entire home/apt,,Brighton,20,4.5,2,0.0,120.0,1.0,42.337892,-71.156315,2016-09-16 13:21:36.588741
15068478,12243051,Entire home/apt,,Downtown,0,,4,1.0,189.0,3.0,42.351717,-71.066803,2016-09-16 13:21:29.796765
10353263,53285192,Private room,,Allston,4,4.5,2,1.0,60.0,3.0,42.3522,-71.134427,2016-09-16 13:21:23.154234
12274601,11332246,Private room,,Jamaica Plain,1,,1,1.0,65.0,1.0,42.296618,-71.113699,2016-09-16 13:21:20.427111
6268082,25660835,Entire home/apt,,Bay Village,16,5.0,3,1.0,180.0,3.0,42.348894,-71.068497,2016-09-16 13:21:17.459679
14242888,27871799,Private room,,Mattapan,5,5.0,2,1.0,65.0,1.0,42.274899,-71.077066,2016-09-16 13:21:08.603824
8566407,21747122,Private room,,Dorchester,45,5.0,2,1.0,115.0,,42.311729,-71.06103,2016-09-16 13:20:56.919770
14824568,34539998,Private room,,East Boston,0,,2,1.0,98.0,1.0,42.381711,-71.040866,2016-09-16 13:20:45.542294
12191871,314576,Entire home/apt,,Jamaica Plain,7,5.0,4,2.0,115.0,1.0,42.310862,-71.099223,2016-09-16 13:20:32.825876
2886933,13776857,Entire home/apt,,Hyde Park,47,5.0,8,4.0,249.0,2.0,42.261183,-71.119888,2016-09-16 13:20:25.531701
14025410,83781248,Entire home/apt,,Beacon Hill,1,,2,0.0,99.0,2.0,42.359982,-71.068128,2016-09-16 13:20:19.408909
6939162,16379445,Entire home/apt,,Jamaica Plain,12,5.0,4,1.0,130.0,1.0,42.313033,-71.112024,2016-09-16 13:20:17.759813
12492474,67637928,Private room,,Mattapan,3,5.0,1,1.0,45.0,14.0,42.273989,-71.070835,2016-09-16 13:20:12.229911
8064980,16284736,Private room,,East Boston,5,4.5,2,1.0,70.0,1.0,42.37484,-71.032046,2016-09-16 13:20:01.523095
8228903,28820575,Private room,,Roxbury,85,4.5,2,1.0,99.0,1.0,42.331038,-71.094559,2016-09-16 13:19:57.373695
12049787,32532791,Entire home/apt,,South End,7,4.5,2,0.0,170.0,,42.344998,-71.072539,2016-09-16 13:19:43.286779
3677662,660123,Private room,,Allston,38,5.0,2,1.0,85.0,6.0,42.355729,-71.130722,2016-09-16 13:19:42.056324
901914,4818556,Entire home/apt,,South End,0,,2,1.0,249.0,1.0,42.341372,-71.069496,2016-09-16 13:19:34.759357
14885917,93364702,Shared room,,East Boston,0,,2,1.0,60.0,1.0,42.373762,-71.038077,2016-09-16 13:19:31.465525
6401859,17890131,Entire home/apt,,Hyde Park,27,5.0,4,1.0,85.0,,42.24652,-71.116232,2016-09-16 13:19:10.953993
1584362,6608084,Private room,,Dorchester,234,5.0,3,1.0,63.0,1.0,42.310502,-71.048116,2016-09-16 13:19:10.525340
8696200,19470226,Shared room,,Downtown,12,5.0,2,1.0,103.0,2.0,42.366695,-71.066336,2016-09-16 13:19:07.255936
13347495,33979251,Entire home/apt,,Brighton,0,,2,1.0,79.0,1.0,42.339749,-71.150944,2016-09-16 13:19:05.239900
3164650,16052189,Private room,,Hyde Park,7,4.5,1,1.0,55.0,5.0,42.235969,-71.131514,2016-09-16 13:18:39.007495
5801643,30099169,Private room,,Jamaica Plain,32,4.0,2,1.0,46.0,2.0,42.290503,-71.116422,2016-09-16 13:18:33.977847
5959251,27075316,Entire home/apt,,Beacon Hill,5,5.0,2,1.0,375.0,7.0,42.356798,-71.073091,2016-09-16 13:18:17.457613
13550969,26704689,Entire home/apt,,South Boston,13,5.0,11,3.0,330.0,1.0,42.33146,-71.053113,2016-09-16 13:18:01.871788
13564587,73841295,Private room,,Brighton,1,,2,1.0,95.0,2.0,42.349775,-71.17085,2016-09-16 13:17:38.758403
6951829,30283594,Entire home/apt,,Fenway,1,,5,2.0,319.0,3.0,42.345062,-71.101725,2016-09-16 13:17:33.950432
7869368,30283594,Entire home/apt,,Fenway,0,,3,1.0,229.0,3.0,42.344927,-71.099312,2016-09-16 13:17:20.963944
7645862,508268,Entire home/apt,,South End,1,,3,0.0,239.0,3.0,42.34178,-71.08005,2016-09-16 13:17:14.418414
10253416,12243051,Entire home/apt,,Allston,2,,2,0.0,178.0,3.0,42.364443,-71.130584,2016-09-16 13:17:13.354226
8274008,38403389,Private room,,South Boston,35,5.0,1,1.0,95.0,2.0,42.330934,-71.055488,2016-09-16 13:16:54.444428
13147585,73329564,Shared room,,Fenway,20,5.0,2,1.0,60.0,1.0,42.340666,-71.100105,2016-09-16 13:16:51.630447
5344465,27696228,Private room,,Hyde Park,12,4.5,1,1.0,50.0,1.0,42.266928,-71.10242,2016-09-16 13:16:49.429089
5889190,4144048,Private room,,Allston,80,5.0,2,1.0,95.0,1.0,42.352842,-71.128153,2016-09-16 13:16:40.487694
8607856,31545543,Entire home/apt,,Allston,0,,5,2.0,298.0,2.0,42.348075,-71.135388,2016-09-16 13:16:36.622075
12233225,25938928,Entire home/apt,,East Boston,30,4.5,2,1.0,60.0,2.0,42.367313,-71.038789,2016-09-16 13:16:20.417546
4967219,23953876,Private room,,Dorchester,144,4.0,2,1.0,69.0,1.0,42.311181,-71.052025,2016-09-16 13:16:17.243789
11771810,26345165,Private room,,South End,0,,2,1.0,250.0,2.0,42.345292,-71.076563,2016-09-16 13:15:51.294375
11624428,61571632,Entire home/apt,,North End,6,5.0,4,1.0,300.0,3.0,42.363032,-71.050888,2016-09-16 13:15:48.728786
4181530,3245213,Entire home/apt,,Jamaica Plain,18,5.0,4,2.0,150.0,3.0,42.307254,-71.114247,2016-09-16 13:15:38.589460
10537553,41932249,Private room,,Mission Hill,3,3.5,1,1.0,40.0,1.0,42.332966,-71.110668,2016-09-16 13:15:33.075040
4737304,24158689,Private room,,Brighton,15,5.0,2,1.0,65.0,2.0,42.34985,-71.164513,2016-09-16 13:15:29.015056
8336347,30283594,Entire home/apt,,Fenway,2,,5,2.0,319.0,3.0,42.345484,-71.102074,2016-09-16 13:15:27.094772
8224214,29066313,Entire home/apt,,Brighton,31,4.5,6,3.0,193.0,1.0,42.340571,-71.151305,2016-09-16 13:15:17.525191
5146451,9663343,Private room,,Roxbury,32,4.5,2,1.0,63.0,1.0,42.326309,-71.083187,2016-09-16 13:15:13.328898
11760822,50437930,Entire home/apt,,Brighton,24,5.0,4,1.0,140.0,2.0,42.340296,-71.150788,2016-09-16 13:14:59.560019
12916551,70833557,Entire home/apt,,South End,37,5.0,6,1.0,159.0,1.0,42.341505,-71.080875,2016-09-16 13:13:56.672329
14993326,53892441,Private room,,Fenway,0,,2,1.0,75.0,1.0,42.342767,-71.087971,2016-09-16 13:13:45.768669
13327034,19548932,Private room,,Allston,14,4.5,2,1.0,80.0,1.0,42.358607,-71.130575,2016-09-16 13:13:38.769220
14870402,93178749,Entire home/apt,,Back Bay,0,,3,1.0,200.0,2.0,42.345898,-71.086389,2016-09-16 13:13:32.377036
12803718,54099497,Entire home/apt,,South Boston,0,,2,1.0,195.0,1.0,42.337971,-71.038855,2016-09-16 13:13:30.486303
14255219,66377071,Private room,,East Boston,11,5.0,1,1.0,45.0,1.0,42.366905,-71.037681,2016-09-16 13:13:25.727773
9878725,17892292,Private room,,Allston,0,,2,1.0,40.0,1.0,42.36031,-71.134113,2016-09-16 13:13:13.941802
1329627,25188,Entire home/apt,,Back Bay,2,,2,1.0,259.0,2.0,42.348176,-71.08655,2016-09-16 13:13:05.745331
9694218,50065477,Entire home/apt,,Roxbury,57,5.0,4,1.0,95.0,2.0,42.325096,-71.09622,2016-09-16 13:13:02.886913
1839549,8139434,Private room,,Allston,60,4.5,2,1.0,69.0,1.0,42.352311,-71.136552,2016-09-16 13:12:58.796519
2862120,1416883,Shared room,,Beacon Hill,42,4.5,1,1.0,100.0,2.0,42.360204,-71.0684,2016-09-16 13:12:58.652546
14532696,83143176,Private room,,East Boston,2,,3,1.0,95.0,1.0,42.388173,-71.012722,2016-09-16 13:12:52.631722
14127153,16186589,Private room,,Dorchester,1,,1,1.0,31.0,10.0,42.282992,-71.073932,2016-09-16 13:12:49.747810
2326445,912631,Entire home/apt,,South End,57,5.0,2,0.0,195.0,3.0,42.341696,-71.068892,2016-09-16 13:12:36.491696
10747524,36468245,Private room,,Brighton,36,4.5,2,1.0,79.0,1.0,42.358362,-71.140876,2016-09-16 13:12:35.554186
14035943,5578043,Entire home/apt,,North End,0,,8,3.0,399.0,1.0,42.364752,-71.05228,2016-09-16 13:12:17.657676
3749523,3842205,Entire home/apt,,Charlestown,113,4.5,7,4.0,500.0,,42.371913,-71.06333,2016-09-16 13:12:08.426747
2823378,7000428,Private room,,Beacon Hill,31,4.5,1,1.0,100.0,2.0,42.360802,-71.064504,2016-09-16 13:12:00.835793
14790692,10478250,Entire home/apt,,North End,0,,3,1.0,165.0,1.0,42.366653,-71.053336,2016-09-16 13:11:55.882319
2526773,12165186,Entire home/apt,,Brighton,6,4.5,2,1.0,52.0,27.0,42.343798,-71.156305,2016-09-16 13:11:48.433631
6640662,32079650,Entire home/apt,,South Boston,1,,9,3.0,1000.0,2.0,42.336417,-71.047694,2016-09-16 13:11:43.347871
8325477,43888695,Entire home/apt,,Downtown,4,5.0,2,1.0,275.0,5.0,42.359945,-71.06206,2016-09-16 13:11:35.259235
12071820,64682226,Shared room,,Jamaica Plain,5,5.0,2,1.0,70.0,1.0,42.30688,-71.112318,2016-09-16 13:11:32.032934
1850260,9663343,Private room,,Roxbury,160,4.5,4,1.0,65.0,1.0,42.326108,-71.081813,2016-09-16 13:10:33.364910
10231714,52580942,Entire home/apt,,Fenway,38,5.0,4,1.0,140.0,1.0,42.345904,-71.104691,2016-09-16 13:10:16.791018
815639,3637081,Entire home/apt,,North End,284,4.5,2,1.0,125.0,1.0,42.367581,-71.056113,2016-09-16 13:10:14.165965
5616179,24361937,Private room,,East Boston,33,5.0,2,1.0,140.0,2.0,42.36696,-71.032778,2016-09-16 13:09:31.067961
1960407,10013311,Private room,,Beacon Hill,77,4.5,2,1.0,120.0,2.0,42.356797,-71.06749,2016-09-16 13:09:27.230559
8310653,18604433,Private room,,Allston,11,5.0,2,1.0,85.0,2.0,42.353344,-71.126934,2016-09-16 13:09:24.336513
14995900,22591136,Entire home/apt,,Downtown,0,,4,1.0,285.0,,42.35541,-71.061363,2016-09-16 13:08:54.935246
3278624,9419684,Entire home/apt,,Fenway,3,4.5,5,2.0,279.0,3.0,42.344066,-71.101743,2016-09-16 13:08:53.419789
4653267,9520740,Entire home/apt,,North End,1,,4,1.0,235.0,4.0,42.363615,-71.053755,2016-09-16 13:08:45.768579
14083611,28820575,Private room,,East Boston,24,4.5,2,1.0,99.0,1.0,42.368007,-71.035318,2016-09-16 13:08:44.163757
14774517,47664830,Entire home/apt,,South Boston Waterfront,0,,6,2.0,250.0,1.0,42.348504,-71.03789,2016-09-16 13:08:35.891951
14975916,63238810,Private room,,Roxbury,0,,2,1.0,115.0,2.0,42.338086,-71.079384,2016-09-16 13:08:32.917381
849408,4434391,Entire home/apt,,Roslindale,33,4.5,5,2.0,229.0,4.0,42.28882,-71.13951,2016-09-16 13:08:05.963097
1937433,10024266,Private room,,Brighton,10,5.0,2,1.0,68.0,1.0,42.347994,-71.142588,2016-09-16 13:08:03.730808
1352776,7341841,Private room,,Dorchester,4,5.0,2,1.0,65.0,2.0,42.311897,-71.073367,2016-09-16 13:32:04.732813
8187052,30283594,Entire home/apt,,Fenway,0,,5,2.0,319.0,3.0,42.345859,-71.100118,2016-09-16 13:31:46.533805
4996375,25499738,Private room,,South Boston,56,5.0,2,1.0,119.0,1.0,42.340522,-71.050271,2016-09-16 13:31:41.811520
14948523,90606566,Entire home/apt,,East Boston,1,,2,1.0,119.0,2.0,42.366157,-71.032007,2016-09-16 13:31:41.790177
14421403,4962900,Entire home/apt,,Downtown,0,,5,2.0,119.0,2.0,42.364343,-71.060772,2016-09-16 13:31:12.805681
12927298,68001856,Entire home/apt,,Roslindale,3,4.5,7,3.0,285.0,3.0,42.290617,-71.132735,2016-09-16 13:31:11.600003
13110084,72882793,Entire home/apt,,Jamaica Plain,14,4.5,6,2.0,220.0,,42.30595,-71.104893,2016-09-16 13:31:07.437482
14808548,6873524,Private room,,North End,1,,3,1.0,102.0,2.0,42.365553,-71.050816,2016-09-16 13:31:06.825011
12026868,44536618,Private room,,Allston,2,,2,1.0,25.0,5.0,42.348056,-71.139056,2016-09-16 13:30:55.205088
9698226,2574884,Private room,,East Boston,40,5.0,2,1.0,120.0,1.0,42.386623,-71.007399,2016-09-16 13:30:53.136547
2260547,6244346,Shared room,,Roxbury,0,,2,1.0,100.0,2.0,42.321728,-71.074608,2016-09-16 13:30:51.956335
8955473,20079643,Entire home/apt,,Fenway,0,,4,2.0,275.0,4.0,42.343654,-71.100563,2016-09-16 13:07:48.431838
14231514,30489899,Private room,,Allston,0,,1,1.0,60.0,3.0,42.355079,-71.136959,2016-09-16 13:07:45.029531
11890768,28657432,Private room,,Fenway,0,,3,1.0,213.0,1.0,42.344744,-71.104163,2016-09-16 13:07:37.217943
7984949,42144668,Private room,,East Boston,7,4.5,2,1.0,89.0,1.0,42.369241,-71.041545,2016-09-16 13:07:23.714656
3415033,16866221,Private room,,South Boston,25,5.0,1,1.0,150.0,1.0,42.339324,-71.051503,2016-09-16 13:07:19.457015
15059574,95208000,Entire home/apt,,Brighton,0,,6,2.0,300.0,2.0,42.342439,-71.161065,2016-09-16 13:07:02.841158
14203428,26956083,Private room,,Allston,2,,2,1.0,85.0,2.0,42.360775,-71.127437,2016-09-16 13:06:57.670653
5858133,3483194,Private room,,Allston,1,,2,1.0,120.0,1.0,42.362309,-71.134942,2016-09-16 13:06:55.335070
1081386,2871556,Private room,,Roxbury,66,4.5,2,1.0,80.0,2.0,42.330928,-71.071522,2016-09-16 13:06:53.833619
13415232,4597875,Private room,,Dorchester,8,4.5,2,1.0,75.0,1.0,42.308382,-71.050949,2016-09-16 13:06:49.020507
13081347,41932249,Private room,,Mission Hill,3,4.5,1,1.0,56.0,1.0,42.33161,-71.111376,2016-09-16 13:06:43.555564
3344639,16881770,Private room,,Dorchester,46,4.5,2,1.0,50.0,3.0,42.32293,-71.05778,2016-09-16 13:06:43.048839
8753913,43449123,Entire home/apt,,South End,27,5.0,4,2.0,240.0,2.0,42.339609,-71.079987,2016-09-16 13:06:30.847265
1497879,2776892,Entire home/apt,,East Boston,324,4.5,3,1.0,89.0,1.0,42.366885,-71.036151,2016-09-16 13:06:14.135812
6134013,331174,Private room,,South End,48,5.0,2,1.0,120.0,2.0,42.343062,-71.072751,2016-09-16 13:06:12.848208
7841193,41311781,Private room,,South Boston,1,,1,1.0,85.0,1.0,42.338128,-71.028109,2016-09-16 13:06:10.478100
12752442,51321009,Entire home/apt,,Allston,22,4.5,2,1.0,135.0,1.0,42.351265,-71.127859,2016-09-16 13:06:02.950371
533152,71783,Entire home/apt,,Dorchester,12,4.5,4,2.0,125.0,,42.321889,-71.061829,2016-09-16 13:05:49.521133
6523777,34118474,Private room,,Dorchester,56,4.5,2,1.0,70.0,1.0,42.315444,-71.054604,2016-09-16 13:05:37.740496
14685903,2953540,Entire home/apt,,West Roxbury,1,,8,2.0,349.0,2.0,42.299553,-71.129138,2016-09-16 13:05:30.825159
4964365,6104365,Entire home/apt,,Allston,6,4.5,5,2.0,180.0,1.0,42.347355,-71.137387,2016-09-16 13:05:28.539038
8737466,45840601,Entire home/apt,,Back Bay,10,5.0,2,0.0,135.0,3.0,42.35328,-71.071689,2016-09-16 13:05:04.802283
14844149,9721496,Private room,,East Boston,0,,2,1.0,98.0,2.0,42.378875,-71.029102,2016-09-16 13:04:52.093949
13788865,81015711,Entire home/apt,,Beacon Hill,8,5.0,2,0.0,150.0,1.0,42.352409,-71.064845,2016-09-16 13:04:47.952562
13590412,78508229,Entire home/apt,,Allston,10,5.0,4,1.0,100.0,1.0,42.349342,-71.129081,2016-09-16 13:04:39.549455
11127085,26347507,Entire home/apt,,South Boston,0,,2,1.0,500.0,2.0,42.335694,-71.047724,2016-09-16 13:04:34.686007
12566065,68125441,Private room,,Jamaica Plain,5,4.0,2,1.0,60.0,2.0,42.304434,-71.109677,2016-09-16 13:04:34.359803
1525494,8139434,Private room,,Allston,81,4.5,2,1.0,66.0,,42.355242,-71.135475,2016-09-16 13:04:28.790238
7562235,11653097,Private room,,Mission Hill,3,4.0,2,1.0,90.0,2.0,42.331927,-71.111274,2016-09-16 13:03:53.020832
14663743,91096414,Entire home/apt,,South Boston,3,4.5,7,1.0,225.0,2.0,42.336041,-71.053933,2016-09-16 13:03:43.617019
5135400,24983735,Shared room,,Back Bay,13,4.5,3,1.0,130.0,1.0,42.352024,-71.079773,2016-09-16 13:03:38.553989
11818157,29394026,Private room,,Allston,5,4.0,2,1.0,103.0,1.0,42.348026,-71.137306,2016-09-16 13:03:26.117325
7482195,34552909,Private room,,Roslindale,0,,1,1.0,49.0,5.0,42.282225,-71.115189,2016-09-16 13:03:19.555285
11410652,4597875,Entire home/apt,,Dorchester,1,,4,2.0,250.0,2.0,42.309618,-71.051069,2016-09-16 13:03:12.815211
13451383,49741901,Private room,,Allston,8,5.0,2,1.0,80.0,2.0,42.354177,-71.132616,2016-09-16 13:03:08.467046
12052820,7855516,Entire home/apt,,Brighton,12,4.0,4,1.0,130.0,3.0,42.346822,-71.139186,2016-09-16 13:03:06.144521
12436115,5618949,Entire home/apt,,East Boston,7,2.5,4,1.0,135.0,,42.363926,-71.030339,2016-09-16 13:02:59.708606
13698137,50199143,Private room,,Jamaica Plain,19,4.5,2,1.0,71.0,1.0,42.317848,-71.107206,2016-09-16 13:02:48.909775
5739119,18109786,Private room,,Brighton,1,,2,1.0,85.0,1.0,42.342059,-71.143958,2016-09-16 13:02:40.322390
3775876,11487565,Private room,,Jamaica Plain,10,4.5,2,1.0,150.0,1.0,42.305142,-71.107327,2016-09-16 13:02:37.210590
6316145,32860113,Entire home/apt,,Fenway,75,5.0,2,1.0,180.0,2.0,42.342447,-71.087059,2016-09-16 13:02:15.845317
7832890,22348222,Entire home/apt,,Downtown,2,,2,0.0,155.0,7.0,42.359417,-71.062323,2016-09-16 13:01:58.407654
13355213,25149641,Shared room,,Allston,1,,1,1.0,100.0,1.0,42.349999,-71.133253,2016-09-16 13:01:28.295907
8351880,25296328,Private room,,Back Bay,72,4.5,2,1.0,151.0,1.0,42.352024,-71.084691,2016-09-16 13:01:23.156201
7377034,29713098,Private room,,South End,17,5.0,4,1.0,133.0,2.0,42.343624,-71.066461,2016-09-16 13:01:03.583785
8428314,32278468,Entire home/apt,,Fenway,25,5.0,3,1.0,225.0,2.0,42.342812,-71.097748,2016-09-16 13:00:55.455135
2174476,5618949,Entire home/apt,,Fenway,65,4.5,4,0.0,189.0,,42.344057,-71.098065,2016-09-16 13:00:52.555619
11757166,54099497,Private room,,South Boston,35,5.0,2,1.0,69.0,1.0,42.337962,-71.039753,2016-09-16 13:00:49.463881
12247217,30283594,Entire home/apt,,Fenway,0,,5,2.0,319.0,3.0,42.345234,-71.100379,2016-09-16 13:00:37.671874
